ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,PrevCC,CC,PrevCCL,CCL,PrevCCO,CCO,PrevCI,CI,PrevCLC,CLC,PrevCLLC,CLLC,PrevLDC,LDC,PrevLLDC,LLDC,PrevLCOM5,LCOM5,PrevNL,NL,PrevNLE,NLE,PrevWMC,WMC,PrevCBO,CBO,PrevCBOI,CBOI,PrevNII,NII,PrevNOI,NOI,PrevRFC,RFC,PrevAD,AD,PrevCD,CD,PrevCLOC,CLOC,PrevDLOC,DLOC,PrevPDA,PDA,PrevPUA,PUA,PrevTCD,TCD,PrevTCLOC,TCLOC,PrevDIT,DIT,PrevNOA,NOA,PrevNOC,NOC,PrevNOD,NOD,PrevNOP,NOP,PrevLLOC,LLOC,PrevLOC,LOC,PrevNA,NA,PrevNG,NG,PrevNLA,NLA,PrevNLG,NLG,PrevNLM,NLM,PrevNLPA,NLPA,PrevNLPM,NLPM,PrevNLS,NLS,PrevNM,NM,PrevNOS,NOS,PrevNPA,NPA,PrevNPM,NPM,PrevNS,NS,PrevTLLOC,TLLOC,PrevTLOC,TLOC,PrevTNA,TNA,PrevTNG,TNG,PrevTNLA,TNLA,PrevTNLG,TNLG,PrevTNLM,TNLM,PrevTNLPA,TNLPA,PrevTNLPM,TNLPM,PrevTNLS,TNLS,PrevTNM,TNM,PrevTNOS,TNOS,PrevTNPA,TNPA,PrevTNPM,TNPM,PrevTNS,TNS,PrevWarningBlocker,WarningBlocker,PrevWarningCritical,WarningCritical,PrevWarningInfo,WarningInfo,PrevWarningMajor,WarningMajor,PrevWarningMinor,WarningMinor,PrevAndroid Rules,Android Rules,PrevBasic Rules,Basic Rules,PrevBrace Rules,Brace Rules,PrevClone Implementation Rules,Clone Implementation Rules,PrevClone Metric Rules,Clone Metric Rules,PrevCode Size Rules,Code Size Rules,PrevCohesion Metric Rules,Cohesion Metric Rules,PrevComment Rules,Comment Rules,PrevComplexity Metric Rules,Complexity Metric Rules,PrevControversial Rules,Controversial Rules,PrevCoupling Metric Rules,Coupling Metric Rules,PrevCoupling Rules,Coupling Rules,PrevDesign Rules,Design Rules,PrevDocumentation Metric Rules,Documentation Metric Rules,PrevEmpty Code Rules,Empty Code Rules,PrevFinalizer Rules,Finalizer Rules,PrevImport Statement Rules,Import Statement Rules,PrevInheritance Metric Rules,Inheritance Metric Rules,PrevJ2EE Rules,J2EE Rules,PrevJUnit Rules,JUnit Rules,PrevJakarta Commons Logging Rules,Jakarta Commons Logging Rules,PrevJava Logging Rules,Java Logging Rules,PrevJavaBean Rules,JavaBean Rules,PrevMigratingToJUnit4 Rules,MigratingToJUnit4 Rules,PrevMigration Rules,Migration Rules,PrevMigration13 Rules,Migration13 Rules,PrevMigration14 Rules,Migration14 Rules,PrevMigration15 Rules,Migration15 Rules,PrevNaming Rules,Naming Rules,PrevOptimization Rules,Optimization Rules,PrevSecurity Code Guideline Rules,Security Code Guideline Rules,PrevSize Metric Rules,Size Metric Rules,PrevStrict Exception Rules,Strict Exception Rules,PrevString and StringBuffer Rules,String and StringBuffer Rules,PrevType Resolution Rules,Type Resolution Rules,PrevUnnecessary and Unused Code Rules,Unnecessary and Unused Code Rules,PrevVulnerability Rules,Vulnerability Rules,REMOVE_PARAMETER,ADD_PARAMETER,REPLACE_MAGIC_NUMBER_WITH_CONSTANT,REMOVE_ASSIGNMENT_TO_PARAMETERS,INTRODUCE_EXPLAINING_VARIABLE,INLINE_TEMP,REMOVE_CONTROL_FLAG,CONSOLIDATE_COND_EXPRESSION,CONSOLIDATE_DUPLICATE_COND_FRAGMENTS,REPLACE_NESTED_COND_WITH_GUARD_CLAUSES,INLINE_METHOD,EXTRACT_METHOD,REPLACE_EXCEPTION_WITH_TEST,INTRODUCE_ASSERTION,RENAME_METHOD,REPLACE_METHOD_WITH_METHOD_OBJECT,MOVE_METHOD,HIDE_METHOD,INTRODUCE_NULL_OBJECT,INTRODUCE_LOCAL_EXTENSION,EXTRACT_SUPERCLASS,EXTRACT_INTERFACE,MOVE_FIELD,Refact_Sum,PrevRMI,RMI,RMIDiff
L5702,RunningStatisticsTest,com.cloudera.oryx.common.stats.RunningStatisticsTest,L5436,L103,common\src\test\java\com\cloudera\oryx\common\stats\RunningStatisticsTest.java,26,1,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,0,0,0,6,6,7,7,"0,5","0,5","0,263158","0,263158",5,5,5,5,1,1,1,1,"0,263158","0,263158",5,5,1,1,1,1,0,0,0,0,1,1,14,14,16,16,3,3,2,2,0,0,0,0,1,1,0,0,1,1,0,0,17,17,9,9,0,0,7,7,2,2,14,14,16,16,3,3,2,2,0,0,0,0,1,1,0,0,1,1,0,0,17,17,9,9,0,0,7,7,2,2,0,0,0,0,3,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000212999757927","0,00021186","-1,13975792699e-06"
L5837,BitSet,com.cloudera.oryx.common.collection.BitSet,L5824,L103,common\src\main\java\com\cloudera\oryx\common\collection\BitSet.java,46,1,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,23,23,0,0,8,8,21,21,0,0,13,13,"0,692308","0,692308","0,327586","0,321739",38,37,34,33,9,9,4,4,"0,327586","0,321739",38,37,0,0,0,0,0,0,0,0,0,0,78,78,125,124,1,1,0,0,1,1,0,0,13,13,0,0,12,12,0,0,13,13,41,41,0,0,12,12,0,0,78,78,125,124,1,1,0,0,1,1,0,0,13,13,0,0,12,12,0,0,13,13,41,41,0,0,12,12,0,0,0,0,1,1,11,13,2,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-9,91376392071e-05","-9,23e-05","6,8376392071e-06"
L487,LongFloatMap,com.cloudera.oryx.common.collection.LongFloatMap,L5824,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongFloatMap.java,59,1,561,2,"0,259157","0,259157",6,6,25,25,6,6,"0,159046","0,159046","0,201613","0,201613",80,80,75,75,3,3,3,3,3,3,73,73,6,6,27,27,33,33,2,2,24,24,"0,777778","0,777778","0,221519","0,221519",70,70,63,63,14,14,4,4,"0,175166","0,175166",79,79,0,0,0,0,0,0,0,0,0,0,246,246,342,342,9,9,0,0,9,9,0,0,22,22,0,0,17,17,0,0,22,22,157,157,0,0,17,17,0,0,372,372,503,503,15,15,4,4,15,15,4,4,47,47,0,0,39,39,1,1,48,48,195,195,0,0,40,40,1,1,0,0,0,0,127,127,1,1,10,10,0,0,0,0,0,0,0,0,37,37,0,0,2,2,0,0,1,1,6,6,0,0,0,0,4,4,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00149121290262","-0,001481976","9,23690262455e-06"
L188,LongObjectMap<V extends Object>,com.cloudera.oryx.common.collection.LongObjectMap,L5824,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongObjectMap.java,60,1,681,2,"0,21492","0,21492",5,5,22,22,5,5,"0,125402","0,125402","0,160521","0,160521",78,78,74,74,4,4,3,3,3,3,76,76,6,6,53,51,93,89,1,1,24,24,"0,789474","0,789474","0,230769","0,230769",78,78,69,69,15,15,4,4,"0,161818","0,161818",89,89,0,0,0,0,0,0,0,0,0,0,260,260,367,367,8,8,0,0,8,8,0,0,23,23,0,0,18,18,0,0,23,23,165,165,0,0,18,18,0,0,461,461,622,622,16,16,4,4,16,16,4,4,63,63,0,0,54,54,2,2,64,64,227,227,0,0,55,55,2,2,0,0,0,0,160,160,2,2,15,15,0,0,0,0,0,0,0,0,35,35,0,0,3,3,0,0,1,1,7,7,0,0,0,0,7,7,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00160371541842","-0,001592364","1,13514184159e-05"
L218,LongSet,com.cloudera.oryx.common.collection.LongSet,L5824,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongSet.java,53,1,432,2,"0,254867","0,254867",5,5,21,21,5,5,"0,168421","0,168421","0,208481","0,208481",64,64,59,59,2,2,3,3,3,3,81,81,3,3,33,31,55,52,1,1,23,23,"0,736842","0,736842","0,225806","0,225806",70,70,62,62,14,14,5,5,"0,1983","0,1983",70,70,0,0,0,0,0,0,0,0,0,0,240,240,329,329,7,7,0,0,7,7,0,0,22,22,0,0,18,18,0,0,22,22,145,145,0,0,18,18,0,0,283,283,380,380,9,9,0,0,9,9,0,0,28,28,0,0,23,23,0,0,29,29,163,163,0,0,24,24,0,0,0,0,0,0,73,73,1,1,8,8,0,0,0,0,0,0,0,0,30,30,0,0,2,2,0,0,1,1,2,2,0,0,0,0,6,6,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,0014016221146","-0,001391299","1,03231146019e-05"
L6359,SamplingLongPrimitiveIterator,com.cloudera.oryx.common.collection.SamplingLongPrimitiveIterator,L5824,L103,common\src\main\java\com\cloudera\oryx\common\collection\SamplingLongPrimitiveIterator.java,54,1,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,12,12,3,3,2,2,9,9,1,1,7,7,"0,5","0,5","0,25","0,25",19,19,18,18,3,3,3,3,"0,25","0,25",19,19,3,3,3,3,0,0,0,0,1,1,57,57,75,75,4,4,0,0,4,4,0,0,6,6,0,0,5,5,0,0,7,7,30,30,0,0,6,6,0,0,57,57,75,75,4,4,0,0,4,4,0,0,6,6,0,0,5,5,0,0,7,7,30,30,0,0,6,6,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,29479956304e-05","-2,08e-05","2,14799563041e-06"
L6383,BitSetTest,com.cloudera.oryx.common.collection.BitSetTest,L5824,L103,common\src\test\java\com\cloudera\oryx\common\collection\BitSetTest.java,45,1,164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,17,17,3,3,0,0,0,0,10,10,18,18,"0,111111","0,111111","0,036036","0,036036",4,4,4,4,1,1,8,8,"0,036036","0,036036",4,4,1,1,1,1,0,0,0,0,1,1,107,107,120,120,4,4,2,2,1,1,0,0,8,8,0,0,8,8,0,0,24,24,86,86,0,0,14,14,2,2,107,107,120,120,4,4,2,2,1,1,0,0,8,8,0,0,8,8,0,0,24,24,86,86,0,0,14,14,2,2,0,0,0,0,19,19,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000221575253053","-0,000221434","1,41253052775e-07"
L6403,LongFloatMapTest,com.cloudera.oryx.common.collection.LongFloatMapTest,L5824,L103,common\src\test\java\com\cloudera\oryx\common\collection\LongFloatMapTest.java,48,1,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,13,13,3,3,0,0,0,0,12,12,21,21,"0,111111","0,111111","0,0373832","0,0373832",4,4,4,4,1,1,8,8,"0,0373832","0,0373832",4,4,1,1,1,1,0,0,0,0,1,1,103,103,114,114,3,3,2,2,0,0,0,0,9,9,0,0,8,8,0,0,25,25,70,70,0,0,14,14,2,2,103,103,114,114,3,3,2,2,0,0,0,0,9,9,0,0,8,8,0,0,25,25,70,70,0,0,14,14,2,2,0,0,0,0,21,21,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000164299101801","-0,000164359","-5,98981989535e-08"
L6429,LongObjectMapTest,com.cloudera.oryx.common.collection.LongObjectMapTest,L5824,L103,common\src\test\java\com\cloudera\oryx\common\collection\LongObjectMapTest.java,48,1,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,12,12,3,3,0,0,0,0,12,12,21,21,"0,111111","0,111111","0,038835","0,038835",4,4,4,4,1,1,8,8,"0,038835","0,038835",4,4,1,1,1,1,0,0,0,0,1,1,99,99,110,110,3,3,2,2,0,0,0,0,9,9,0,0,8,8,0,0,25,25,68,68,0,0,14,14,2,2,99,99,110,110,3,3,2,2,0,0,0,0,9,9,0,0,8,8,0,0,25,25,68,68,0,0,14,14,2,2,0,0,0,0,22,22,1,1,42,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000225821524094","-0,00022393","1,89152409389e-06"
L6447,LongSetTest,com.cloudera.oryx.common.collection.LongSetTest,L5824,L103,common\src\test\java\com\cloudera\oryx\common\collection\LongSetTest.java,52,1,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,3,17,17,4,4,0,0,0,0,13,13,24,24,"0,0909091","0,0909091","0,0555556","0,0555556",7,7,5,5,1,1,10,10,"0,0555556","0,0555556",7,7,1,1,1,1,0,0,0,0,1,1,119,119,134,134,3,3,2,2,0,0,0,0,11,11,0,0,10,10,0,0,27,27,77,77,0,0,16,16,2,2,119,119,134,134,3,3,2,2,0,0,0,0,11,11,0,0,10,10,0,0,27,27,77,77,0,0,16,16,2,2,0,0,0,0,26,26,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000553946794056","-0,000550584","3,36279405563e-06"
L6477,SamplingLongPrimitiveIteratorTest,com.cloudera.oryx.common.collection.SamplingLongPrimitiveIteratorTest,L5824,L103,common\src\test\java\com\cloudera\oryx\common\collection\SamplingLongPrimitiveIteratorTest.java,33,1,120,2,"0,283619","0,283619",1,1,2,2,2,2,"0,227273","0,227273","0,25641","0,25641",20,20,20,20,5,5,1,1,1,1,11,11,6,6,0,0,0,0,8,8,16,16,"0,111111","0,111111","0,0714286","0,0714286",6,6,5,5,1,1,8,8,"0,0714286","0,0714286",6,6,1,1,1,1,0,0,0,0,1,1,78,78,88,88,3,3,2,2,0,0,0,0,8,8,0,0,8,8,0,0,24,24,48,48,0,0,14,14,2,2,78,78,88,88,3,3,2,2,0,0,0,0,8,8,0,0,8,8,0,0,24,24,48,48,0,0,14,14,2,2,0,0,0,0,37,37,0,0,17,17,0,0,0,0,0,0,0,0,17,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000591126933348","-0,000586616","4,51093334762e-06"
L6502,DelimitedDataUtils,com.cloudera.oryx.common.io.DelimitedDataUtils,L6495,L103,common\src\main\java\com\cloudera\oryx\common\io\DelimitedDataUtils.java,46,1,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,4,4,28,34,1,1,46,43,60,57,1,1,7,11,"0,8","0,555556","0,289474","0,265896",44,46,23,25,4,5,1,4,"0,289474","0,265896",44,46,0,0,0,0,0,0,0,0,0,0,108,127,174,199,4,4,0,0,4,4,0,0,6,10,1,1,4,8,0,0,6,10,73,84,1,1,4,8,0,0,108,127,174,199,4,4,0,0,4,4,0,0,6,10,1,1,4,8,0,0,6,10,73,84,1,1,4,8,0,0,0,0,0,0,12,18,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000279248992147","-0,000139369","0,000139879992147"
L6540,IOUtils,com.cloudera.oryx.common.io.IOUtils,L6495,L103,common\src\main\java\com\cloudera\oryx\common\io\IOUtils.java,48,1,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,4,4,4,28,28,1,1,43,38,47,45,1,1,14,14,1,1,"0,427711","0,435294",71,74,69,72,13,13,0,0,"0,427711","0,435294",71,74,0,0,0,0,0,0,0,0,0,0,95,96,176,181,1,2,0,0,1,2,0,0,13,13,1,2,12,12,0,0,13,13,43,43,1,2,12,12,0,0,95,96,176,181,1,2,0,0,1,2,0,0,13,13,1,2,12,12,0,0,13,13,43,43,1,2,12,12,0,0,0,0,0,0,11,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000563372089819","-0,000543156","2,02160898193e-05"
L6627,DelimitedDataUtilsTest,com.cloudera.oryx.common.io.DelimitedDataUtilsTest,L6495,L103,common\src\test\java\com\cloudera\oryx\common\io\DelimitedDataUtilsTest.java,29,1,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,2,2,0,0,0,0,3,3,12,12,"0,1","0,1","0,0925926","0,1",5,5,5,5,1,1,9,9,"0,0925926","0,1",5,5,1,1,1,1,0,0,0,0,1,1,49,45,59,55,3,3,2,2,0,0,0,0,9,9,0,0,9,9,0,0,25,25,16,16,0,0,15,15,2,2,49,45,59,55,3,3,2,2,0,0,0,0,9,9,0,0,9,9,0,0,25,25,16,16,0,0,15,15,2,2,0,0,0,0,22,22,2,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000552392734608","-0,000549443","2,9497346085e-06"
L6641,IOUtilsTest,com.cloudera.oryx.common.io.IOUtilsTest,L6495,L103,common\src\test\java\com\cloudera\oryx\common\io\IOUtilsTest.java,31,1,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,0,0,0,0,3,3,5,5,"0,333333","0,333333","0,119048","0,119048",5,5,5,5,1,1,2,2,"0,119048","0,119048",5,5,1,1,1,1,0,0,0,0,1,1,37,37,44,44,4,4,2,2,1,1,0,0,2,2,0,0,2,2,0,0,18,18,28,28,0,0,8,8,2,2,37,37,44,44,4,4,2,2,1,1,0,0,2,2,0,0,2,2,0,0,18,18,28,28,0,0,8,8,2,2,0,0,0,0,7,7,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,00014996891197","0,000149165","-8,03911970055e-07"
L5987,AbstractLongPrimitiveIterator,com.cloudera.oryx.common.iterator.AbstractLongPrimitiveIterator,L6660,L103,common\src\main\java\com\cloudera\oryx\common\iterator\AbstractLongPrimitiveIterator.java,39,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,4,4,0,0,1,1,2,2,"0,5","0,5","0,4","0,4",4,4,4,4,1,1,1,1,"0,4","0,4",4,4,2,2,2,2,4,4,4,4,1,1,6,6,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,3,1,1,0,0,3,3,0,0,6,6,8,8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,3,1,1,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000392078105241","0,000394222","2,143894759e-06"
L6671,ArrayIterable<T extends Object>,com.cloudera.oryx.common.iterator.ArrayIterable,L6660,L103,common\src\main\java\com\cloudera\oryx\common\iterator\ArrayIterable.java,28,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,4,4,"0,75","0,75","0,4375","0,4375",14,14,14,14,3,3,1,1,"0,4375","0,4375",14,14,0,0,0,0,0,0,0,0,0,0,18,18,31,31,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,6,6,0,0,3,3,0,0,18,18,31,31,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,6,6,0,0,3,3,0,0,0,0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000327251966874","0,000330525","3,27303312567e-06"
L6697,ArrayIterator<T extends Object>,com.cloudera.oryx.common.iterator.ArrayIterator,L6660,L103,common\src\main\java\com\cloudera\oryx\common\iterator\ArrayIterator.java,29,1,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,7,7,0,0,2,2,2,2,0,0,6,6,"0,571429","0,571429","0,352941","0,352941",18,18,18,18,4,4,3,3,"0,352941","0,352941",18,18,0,0,0,0,0,0,0,0,0,0,33,33,53,53,3,3,0,0,3,3,0,0,6,6,0,0,6,6,0,0,6,6,11,11,0,0,6,6,0,0,33,33,53,53,3,3,0,0,3,3,0,0,6,6,0,0,6,6,0,0,6,6,11,11,0,0,6,6,0,0,0,0,0,0,8,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000195159432713","0,000199892","4,73256728713e-06"
L1704,FileLineIterable,com.cloudera.oryx.common.iterator.FileLineIterable,L6660,L103,common\src\main\java\com\cloudera\oryx\common\iterator\FileLineIterable.java,34,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,2,20,16,21,17,2,2,5,5,"0,75","0,75","0,551724","0,551724",16,16,16,16,3,3,1,1,"0,551724","0,551724",16,16,0,0,0,0,0,0,0,0,0,0,13,13,25,25,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,3,3,3,3,0,0,3,3,0,0,13,13,25,25,1,1,0,0,1,1,0,0,3,3,0,0,3,3,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000331431529406","0,000333284","1,85247059427e-06"
